top1,hits_at_1,hits_at_3,hits_at_5,hit_at_1,precision_at_3,precision_at_5,mrr,best_hit_rank,miss_as_top1,family,dataset,task,kind,method,seed,fold,n_hit_candidates,recall_at_1,recall_at_3,recall_at_5
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.1111111111111111,9.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,lasso,0,4,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.07142857142857142,14.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,lasso,1,0,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.14285714285714285,7.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,lasso,1,1,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.1111111111111111,9.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,lasso,1,2,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.125,8.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,lasso,1,3,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.14285714285714285,7.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,lasso,1,4,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,1,0,0.0,0.2,0.2,5.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,lasso,2,0,10,0.0,0.0,0.2
composition::CD8 T cell,0,1,1,0,0.3333333333333333,0.2,0.3333333333333333,3.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,lasso,2,1,10,0.0,0.3333333333333333,0.2
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.1,10.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,lasso,2,2,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.06666666666666667,15.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,lasso,2,3,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.06666666666666667,15.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,lasso,2,4,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,shap,0,0,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.05555555555555555,18.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,shap,0,1,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.14285714285714285,7.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,shap,0,2,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,1,0,0.0,0.2,0.2,5.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,shap,0,3,10,0.0,0.0,0.2
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.1111111111111111,9.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,shap,0,4,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.058823529411764705,17.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,shap,1,0,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.08333333333333333,12.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,shap,1,1,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,1,0,0.0,0.2,0.2,5.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,shap,1,2,10,0.0,0.0,0.2
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.1,10.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,shap,1,3,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.1111111111111111,9.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,shap,1,4,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.08333333333333333,12.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,shap,2,0,10,0.0,0.0,0.0
composition::CD8 T cell,0,2,2,0,0.6666666666666666,0.4,0.5,2.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,shap,2,1,10,0.0,0.6666666666666666,0.4
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.16666666666666666,6.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,shap,2,2,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0,,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,shap,2,3,10,0.0,0.0,0.0
composition::CD8 T cell,0,0,0,0,0.0,0.0,0.0625,16.0,True,composition_point_pattern,hnc_wu2022,motif_immune_exclusion,spatial,shap,2,4,10,0.0,0.0,0.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,lasso,0,0,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,lasso,0,1,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,lasso,0,2,4,1.0,1.0,1.0
composition::CD8^+GZMB^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,lasso,0,3,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,lasso,0,4,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,lasso,1,0,4,1.0,1.0,1.0
composition::CD8^+GZMB^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,lasso,1,1,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,lasso,1,2,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,lasso,1,3,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,lasso,1,4,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,lasso,2,0,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,lasso,2,1,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,lasso,2,2,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,lasso,2,3,4,1.0,1.0,1.0
composition::CD8^+GZMB^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,lasso,2,4,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,shap,0,0,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,shap,0,1,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,shap,0,2,4,1.0,1.0,1.0
composition::CD8^+GZMB^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,shap,0,3,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,shap,0,4,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,shap,1,0,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,shap,1,1,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,shap,1,2,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,shap,1,3,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,shap,1,4,4,1.0,1.0,1.0
composition::CD8^+PD1^+T_{Ex},1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,shap,2,0,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,shap,2,1,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,shap,2,2,4,1.0,1.0,1.0
composition::CD8^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,shap,2,3,4,1.0,1.0,1.0
composition::CD8^+GZMB^+T,1,3,4,1,1.0,0.8,1.0,1.0,False,composition_point_pattern,tnbc_wang2023,motif_cd8_high,control,shap,2,4,4,1.0,1.0,1.0
point-pattern::T cell_L_r10,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,0,0,20,1.0,0.6666666666666666,0.4
point-pattern::T cell_L_r10,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,0,1,20,1.0,0.3333333333333333,0.2
density::tumor_density::T cell,0,1,1,0,0.3333333333333333,0.2,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,0,2,20,0.0,0.3333333333333333,0.2
point-pattern::T cell_L_r10,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,0,3,20,1.0,0.3333333333333333,0.4
point-pattern::T cell_L_r10,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,0,4,20,1.0,0.6666666666666666,0.4
point-pattern::T cell_L_r10,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,1,0,20,1.0,0.6666666666666666,0.4
point-pattern::T cell_L_r10,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,1,1,20,1.0,0.3333333333333333,0.4
point-pattern::T cell_L_r10,1,1,3,1,0.3333333333333333,0.6,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,1,2,20,1.0,0.3333333333333333,0.6
point-pattern::T cell_L_r10,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,1,3,20,1.0,0.6666666666666666,0.4
point-pattern::Tumor (CK7+)_K_r50,0,1,2,0,0.3333333333333333,0.4,0.3333333333333333,3.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,1,4,20,0.0,0.3333333333333333,0.4
point-pattern::T cell_L_r10,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,2,0,20,1.0,0.3333333333333333,0.4
point-pattern::T cell_L_r10,1,3,4,1,1.0,0.8,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,2,1,20,1.0,1.0,0.8
density::tissue_density::Tumor (Epithelial low),0,1,1,0,0.3333333333333333,0.2,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,2,2,20,0.0,0.3333333333333333,0.2
point-pattern::T cell_L_r10,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,2,3,20,1.0,0.3333333333333333,0.2
point-pattern::T cell_L_r10,1,3,3,1,1.0,0.6,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,lasso,2,4,20,1.0,1.0,0.6
density::tissue_density::Tumor (Epithelial low),0,2,3,0,0.6666666666666666,0.6,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,shap,0,0,20,0.0,0.6666666666666666,0.6
point-pattern::Tumor (CK+ HR+)_K_r50,0,1,2,0,0.3333333333333333,0.4,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,shap,0,1,20,0.0,0.3333333333333333,0.4
point-pattern::T cell_L_r10,1,1,3,1,0.3333333333333333,0.6,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,shap,0,2,20,1.0,0.3333333333333333,0.6
point-pattern::Tumor (CK+ HR+)_L_r10,0,1,1,0,0.3333333333333333,0.2,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,shap,0,3,20,0.0,0.3333333333333333,0.2
point-pattern::T cell_L_r10,1,1,3,1,0.3333333333333333,0.6,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,shap,0,4,20,1.0,0.3333333333333333,0.6
point-pattern::T cell_L_r10,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,shap,1,0,20,1.0,0.3333333333333333,0.2
point-pattern::T cell_L_r10,1,2,4,1,0.6666666666666666,0.8,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,shap,1,1,20,1.0,0.6666666666666666,0.8
point-pattern::T cell_L_r10,1,2,3,1,0.6666666666666666,0.6,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,shap,1,2,20,1.0,0.6666666666666666,0.6
point-pattern::Macrophage_L_r200,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,shap,1,3,20,1.0,0.6666666666666666,0.4
point-pattern::Tumor (CK7+)_K_r50,0,0,1,0,0.0,0.2,0.25,4.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,shap,1,4,20,0.0,0.0,0.2
point-pattern::T cell_L_r10,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,shap,2,0,20,1.0,0.3333333333333333,0.2
point-pattern::T cell_L_r10,1,2,3,1,0.6666666666666666,0.6,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,shap,2,1,20,1.0,0.6666666666666666,0.6
density::tissue_density::Tumor (Epithelial low),0,1,1,0,0.3333333333333333,0.2,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,shap,2,2,20,0.0,0.3333333333333333,0.2
point-pattern::Tumor (CK+ HR+)_L_r10,0,1,2,0,0.3333333333333333,0.4,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,shap,2,3,20,0.0,0.3333333333333333,0.4
point-pattern::Tumor (CK+ HR+)_K_r50,0,1,3,0,0.3333333333333333,0.6,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_apc_t_contact,spatial,shap,2,4,20,0.0,0.3333333333333333,0.6
density::tumor_density::T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,lasso,0,0,11,1.0,0.6666666666666666,0.4
density::tumor_density::T cell,1,1,1,1,0.3333333333333333,0.2,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,lasso,0,1,11,1.0,0.3333333333333333,0.2
density::tumor_density::T cell,1,2,3,1,0.6666666666666666,0.6,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,lasso,0,2,11,1.0,0.6666666666666666,0.6
density::tumor_density::T cell,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,lasso,0,3,11,1.0,0.3333333333333333,0.4
point-pattern::T cell_L_r10,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,lasso,0,4,11,1.0,0.6666666666666666,0.4
density::tumor_density::T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,lasso,1,0,11,1.0,0.6666666666666666,0.4
density::tumor_density::T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,lasso,1,1,11,1.0,0.6666666666666666,0.4
density::tumor_density::T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,lasso,1,2,11,1.0,0.6666666666666666,0.4
density::tumor_density::T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,lasso,1,3,11,1.0,0.6666666666666666,0.4
density::tumor_density::T cell,1,2,3,1,0.6666666666666666,0.6,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,lasso,1,4,11,1.0,0.6666666666666666,0.6
density::tumor_density::T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,lasso,2,0,11,1.0,0.6666666666666666,0.4
density::tumor_density::T cell,1,2,3,1,0.6666666666666666,0.6,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,lasso,2,1,11,1.0,0.6666666666666666,0.6
density::tumor_density::T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,lasso,2,2,11,1.0,0.6666666666666666,0.4
density::tumor_density::T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,lasso,2,3,11,1.0,0.6666666666666666,0.4
density::tumor_density::T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,lasso,2,4,11,1.0,0.6666666666666666,0.4
point-pattern::T cell_L_r10,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,shap,0,0,11,1.0,0.6666666666666666,0.4
density::tumor_density::T cell,1,1,2,1,0.3333333333333333,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,shap,0,1,11,1.0,0.3333333333333333,0.4
density::tumor_density::T cell,1,2,4,1,0.6666666666666666,0.8,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,shap,0,2,11,1.0,0.6666666666666666,0.8
density::tissue_density::Tumor (Epithelial low),0,0,1,0,0.0,0.2,0.25,4.0,True,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,shap,0,3,11,0.0,0.0,0.2
point-pattern::T cell_L_r10,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,shap,0,4,11,1.0,0.6666666666666666,0.4
point-pattern::T cell_L_r10,1,3,3,1,1.0,0.6,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,shap,1,0,11,1.0,1.0,0.6
density::tumor_density::T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,shap,1,1,11,1.0,0.6666666666666666,0.4
density::tumor_density::T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,shap,1,2,11,1.0,0.6666666666666666,0.4
point-pattern::T cell_L_r10,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,shap,1,3,11,1.0,0.6666666666666666,0.4
density::tumor_density::T cell,1,2,3,1,0.6666666666666666,0.6,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,shap,1,4,11,1.0,0.6666666666666666,0.6
point-pattern::T cell_L_r10,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,shap,2,0,11,1.0,0.6666666666666666,0.4
point-pattern::Tumor (CK+ HR lo)_L_r50,0,2,3,0,0.6666666666666666,0.6,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,shap,2,1,11,0.0,0.6666666666666666,0.6
density::tumor_density::T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,shap,2,2,11,1.0,0.6666666666666666,0.4
point-pattern::T cell_L_r10,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,shap,2,3,11,1.0,0.6666666666666666,0.4
density::tumor_density::T cell,1,2,2,1,0.6666666666666666,0.4,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_cd8_tumor_contact,spatial,shap,2,4,11,1.0,0.6666666666666666,0.4
density::tumor_density::Macrophage,0,2,4,0,0.6666666666666666,0.8,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,lasso,0,0,150,0.0,0.6666666666666666,0.8
density::tumor_density::Macrophage,0,0,1,0,0.0,0.2,0.25,4.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,lasso,0,1,150,0.0,0.0,0.2
density::tumor_density::Macrophage,0,2,3,0,0.6666666666666666,0.6,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,lasso,0,2,150,0.0,0.6666666666666666,0.6
point-pattern::Macrophage_L_r100,1,2,4,1,0.6666666666666666,0.8,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,lasso,0,3,150,1.0,0.6666666666666666,0.8
density::tumor_density::Macrophage,0,2,3,0,0.6666666666666666,0.6,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,lasso,0,4,150,0.0,0.6666666666666666,0.6
density::tumor_density::Macrophage,0,1,2,0,0.3333333333333333,0.4,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,lasso,1,0,150,0.0,0.3333333333333333,0.4
density::tumor_density::Macrophage,0,1,2,0,0.3333333333333333,0.4,0.3333333333333333,3.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,lasso,1,1,150,0.0,0.3333333333333333,0.4
density::tumor_density::Macrophage,0,1,3,0,0.3333333333333333,0.6,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,lasso,1,2,150,0.0,0.3333333333333333,0.6
density::tumor_density::Macrophage,0,1,3,0,0.3333333333333333,0.6,0.3333333333333333,3.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,lasso,1,3,150,0.0,0.3333333333333333,0.6
density::tumor_density::Macrophage,0,1,3,0,0.3333333333333333,0.6,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,lasso,1,4,150,0.0,0.3333333333333333,0.6
density::tumor_density::Macrophage,0,1,2,0,0.3333333333333333,0.4,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,lasso,2,0,150,0.0,0.3333333333333333,0.4
density::tumor_density::Macrophage,0,2,3,0,0.6666666666666666,0.6,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,lasso,2,1,150,0.0,0.6666666666666666,0.6
point-pattern::Macrophage_L_r100,1,2,4,1,0.6666666666666666,0.8,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,lasso,2,2,150,1.0,0.6666666666666666,0.8
density::tumor_density::Macrophage,0,1,3,0,0.3333333333333333,0.6,0.3333333333333333,3.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,lasso,2,3,150,0.0,0.3333333333333333,0.6
density::tumor_density::Macrophage,0,1,3,0,0.3333333333333333,0.6,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,lasso,2,4,150,0.0,0.3333333333333333,0.6
point-pattern::Tumor (CK lo HR lo)_L_r50,1,2,4,1,0.6666666666666666,0.8,1.0,1.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,shap,0,0,150,1.0,0.6666666666666666,0.8
density::tissue_density::Tumor (CK+ HR hi),0,0,2,0,0.0,0.4,0.25,4.0,True,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,shap,0,1,150,0.0,0.0,0.4
density::tumor_density::Macrophage,0,2,4,0,0.6666666666666666,0.8,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,shap,0,2,150,0.0,0.6666666666666666,0.8
density::tumor_density::Macrophage,0,1,3,0,0.3333333333333333,0.6,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,shap,0,3,150,0.0,0.3333333333333333,0.6
density::tumor_density::Macrophage,0,2,3,0,0.6666666666666666,0.6,0.5,2.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,shap,0,4,150,0.0,0.6666666666666666,0.6
density::tissue_density::T & B cells,0,0,2,0,0.0,0.4,0.25,4.0,False,density_point_pattern,bc_jackson2020,motif_macrophage_tumor_niche,spatial,shap,1,0,150,0.0,0.0,0.4
